Gene	FC	FDR	pct.exp	ID	Class	Direction
1009	ERBB4	-0.969900967992763	2.41594337852752e-07	93.6363636363636	Cluster16_Anterior	Cluster16	Anterior
1010	ERBIN	-0.443132789787641	0.0486812385622696	51.8181818181818	Cluster16_Anterior	Cluster16	Anterior
1011	FBXO34	0.763323455719434	0.00124887908826226	62.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1012	FMNL2	-0.449206181436051	0.0233875358949511	85.9090909090909	Cluster16_Anterior	Cluster16	Anterior
1013	GALNT18	0.716939537561363	1.74201324698316e-05	83.1818181818182	Cluster16_Posterior	Cluster16	Posterior
1014	GALNTL6	-0.705251105346458	0.00349380992667161	29.5454545454545	Cluster16_Anterior	Cluster16	Anterior
1015	GNA14	0.478458278208988	0.00692408423490035	43.6363636363636	Cluster16_Posterior	Cluster16	Posterior
1016	GNAS	-0.387996582977337	0.049952845154856	43.6363636363636	Cluster16_Anterior	Cluster16	Anterior
1017	GRIK5	0.484117446084235	0.0298298277245788	41.8181818181818	Cluster16_Posterior	Cluster16	Posterior
1018	GRM1	0.540591057706423	5.29627925379396e-06	78.6363636363636	Cluster16_Posterior	Cluster16	Posterior
1019	HECW1	-0.325069476669531	0.0327399018808837	50	Cluster16_Anterior	Cluster16	Anterior
1020	HTR4	0.590193129053335	0.00885598795693315	45.4545454545455	Cluster16_Posterior	Cluster16	Posterior
1021	JPH1	0.32927761218157	0.0268891591008517	40	Cluster16_Posterior	Cluster16	Posterior
1022	KCNC2	0.322269661500865	0.00330490739282326	60.9090909090909	Cluster16_Posterior	Cluster16	Posterior
1023	KCNJ6	0.475644975453493	0.00761991050134162	80	Cluster16_Posterior	Cluster16	Posterior
1024	KCNQ3	0.46392927114608	0.000405500951199198	92.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1025	KCTD16	0.772789034504126	0.000217863541424807	90.4545454545455	Cluster16_Posterior	Cluster16	Posterior
1026	KHDRBS2	-0.408238847019245	0.0276318841579876	56.3636363636364	Cluster16_Anterior	Cluster16	Anterior
1027	KIAA1211	-0.479432128123388	0.00182083953274033	36.8181818181818	Cluster16_Anterior	Cluster16	Anterior
1028	KIAA1211L	0.646821078642209	0.0206537999009711	72.7272727272727	Cluster16_Posterior	Cluster16	Posterior
1029	KIAA1549L	-0.398817443183055	0.0191570685275081	36.8181818181818	Cluster16_Anterior	Cluster16	Anterior
1030	KLHL2	0.6532825751097	0.0116242414000282	72.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1031	L3MBTL4	-0.571895922493569	0.0032391400116338	40	Cluster16_Anterior	Cluster16	Anterior
1032	LRRC4C	-0.404570193929608	0.0019957465820676	99.0909090909091	Cluster16_Anterior	Cluster16	Anterior
1033	LRRTM3	-0.493159111591284	0.0315189577248074	54.5454545454545	Cluster16_Anterior	Cluster16	Anterior
1034	MAGI1	-0.419569953437094	0.023371275073635	85.9090909090909	Cluster16_Anterior	Cluster16	Anterior
1035	MAML2	0.493383296200491	0.00645445991896656	88.1818181818182	Cluster16_Posterior	Cluster16	Posterior
1036	MARCH1	-0.499725302654225	0.0261003720753047	83.6363636363636	Cluster16_Anterior	Cluster16	Anterior
1037	MCTP1	0.891248117855733	3.40727564343282e-05	89.0909090909091	Cluster16_Posterior	Cluster16	Posterior
1038	MICAL2	0.619422791208165	0.0132066466212347	64.0909090909091	Cluster16_Posterior	Cluster16	Posterior
1039	MKL2	0.486612967475732	0.00426006261241687	82.7272727272727	Cluster16_Posterior	Cluster16	Posterior
1040	MTUS2	-0.702619636089211	1.36187954067125e-05	58.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1041	MVB12B	0.406290515503396	0.0323060861559988	61.8181818181818	Cluster16_Posterior	Cluster16	Posterior
1042	NBEA	0.504022507863622	6.98617435831237e-06	96.3636363636364	Cluster16_Posterior	Cluster16	Posterior
1043	NELL1	-0.405608325721482	0.00533616018837067	48.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1044	NELL2	0.611938276937565	0.00338118523196476	91.3636363636364	Cluster16_Posterior	Cluster16	Posterior
1045	NIN	0.636007196535436	0.0442989961078998	73.6363636363636	Cluster16_Posterior	Cluster16	Posterior
1046	NPAS3	-0.482841347077722	0.00729181062695438	96.8181818181818	Cluster16_Anterior	Cluster16	Anterior
1047	NRP1	0.881600943045525	0.00109578358115755	69.5454545454545	Cluster16_Posterior	Cluster16	Posterior
1048	NXPH1	-0.464564736023887	0.0214878624760015	47.7272727272727	Cluster16_Anterior	Cluster16	Anterior
1049	OSBPL1A	-0.422356930091379	0.0345405818054495	48.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1050	OXR1	-0.433307151535826	0.0120952056477403	78.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1051	PCBP3	0.850294335907994	0.000452661970354388	62.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1052	PCDH7	-0.393242388270688	0.0286438522222095	86.3636363636364	Cluster16_Anterior	Cluster16	Anterior
1053	PDE1A	0.626200104096386	0.0121922557729245	70	Cluster16_Posterior	Cluster16	Posterior
1054	PDE1C	-0.565590860976686	0.0488402929478953	40	Cluster16_Anterior	Cluster16	Anterior
1055	PDE4DIP	0.338701509853244	0.0106978918551453	93.1818181818182	Cluster16_Posterior	Cluster16	Posterior
1056	PGBD5	1.0933105230143	2.78365345311725e-07	72.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1057	PID1	-0.337014301873041	0.0193631603162134	63.6363636363636	Cluster16_Anterior	Cluster16	Anterior
1058	PLD5	-0.551029253874954	0.0119409706343568	30	Cluster16_Anterior	Cluster16	Anterior
1059	PLXNA4	0.657999801564061	0.00124887908826226	86.8181818181818	Cluster16_Posterior	Cluster16	Posterior
1060	PPFIA2	0.933124633529407	7.57365734098883e-06	95.9090909090909	Cluster16_Posterior	Cluster16	Posterior
1061	PPM1E	0.358691889099811	3.28487417101407e-08	93.1818181818182	Cluster16_Posterior	Cluster16	Posterior
1062	PPP3CA	0.302085212966788	0.0456939106001742	90.9090909090909	Cluster16_Posterior	Cluster16	Posterior
1063	PRDM2	-0.355138428917767	0.0073688679816159	33.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1064	PTK2B	0.634300541676601	0.000817628988912855	65	Cluster16_Posterior	Cluster16	Posterior
1065	PTPRD	-0.512644482597671	3.23653743716987e-05	92.7272727272727	Cluster16_Anterior	Cluster16	Anterior
1066	PTPRG	-0.386886629030802	0.0298298277245788	88.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1067	QKI	-0.435792043165975	0.00174405530642365	94.5454545454545	Cluster16_Anterior	Cluster16	Anterior
1068	RAB3C	-0.511499898347463	0.0184049592175575	48.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1069	RECK	0.454083472631248	0.0383886807413404	49.0909090909091	Cluster16_Posterior	Cluster16	Posterior
1070	RFX3	0.909632960277983	0.000535397626523604	81.3636363636364	Cluster16_Posterior	Cluster16	Posterior
1071	RGS12	-0.30033574355114	0.0117963638164475	42.7272727272727	Cluster16_Anterior	Cluster16	Anterior
1072	RGS6	0.438844128663849	0.022992770203234	66.3636363636364	Cluster16_Posterior	Cluster16	Posterior
1073	RGS7BP	0.652885086887271	0.0039861701008303	67.7272727272727	Cluster16_Posterior	Cluster16	Posterior
1074	RIMS2	-0.416847220385842	0.00864169433498238	83.6363636363636	Cluster16_Anterior	Cluster16	Anterior
1075	RNF157	0.482474591141418	0.0334713822370585	47.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1076	ROBO1	-0.806876983352094	0.00241298360585443	55.9090909090909	Cluster16_Anterior	Cluster16	Anterior
1077	ROBO2	-0.881561937409396	0.00140621102971713	75.4545454545455	Cluster16_Anterior	Cluster16	Anterior
1078	RUNX1T1	-0.493357055041355	0.00140733930950026	46.3636363636364	Cluster16_Anterior	Cluster16	Anterior
1079	RYR2	0.56640065299441	4.36905205419316e-05	97.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1080	RYR3	-0.824187877818931	0.00140733930950026	42.7272727272727	Cluster16_Anterior	Cluster16	Anterior
1081	SCART1	0.379285922333254	0.01754784244405	47.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1082	SCD5	-0.487381395846898	0.0431067001704228	76.8181818181818	Cluster16_Anterior	Cluster16	Anterior
1083	SCMH1	-0.348959504867061	0.0143359831512644	55.9090909090909	Cluster16_Anterior	Cluster16	Anterior
1084	SEMA5A	0.73382828418761	1.27596228175498e-05	90.9090909090909	Cluster16_Posterior	Cluster16	Posterior
1085	SERINC5	-0.55207394048558	0.0193631603162134	35.4545454545455	Cluster16_Anterior	Cluster16	Anterior
1086	SHISA6	0.381698205425797	0.0253960561658517	88.6363636363636	Cluster16_Posterior	Cluster16	Posterior
1087	SHISA9	0.690123937003276	0.00258699502036404	88.6363636363636	Cluster16_Posterior	Cluster16	Posterior
1088	SIPA1L3	0.718625361281896	5.92148032977401e-05	85	Cluster16_Posterior	Cluster16	Posterior
1089	SLC24A3	0.562895198393238	0.000600293422308825	90	Cluster16_Posterior	Cluster16	Posterior
1090	SLC35F3	0.687195208904478	9.33793242377136e-06	88.1818181818182	Cluster16_Posterior	Cluster16	Posterior
1091	SLC47A1	0.583426765296938	0.0294425654135243	50.4545454545455	Cluster16_Posterior	Cluster16	Posterior
1092	SLC4A4	0.539698099937059	0.0306758127291291	43.1818181818182	Cluster16_Posterior	Cluster16	Posterior
1093	SLC6A1	-0.46973545973392	0.0317253499825397	25.4545454545455	Cluster16_Anterior	Cluster16	Anterior
1094	SLIT2	-0.348278494057041	0.00247525069059671	26.3636363636364	Cluster16_Anterior	Cluster16	Anterior
1095	SLIT3	0.865128021030174	0.000158811851318145	84.5454545454545	Cluster16_Posterior	Cluster16	Posterior
1096	SNAP25	0.535815361413891	0.00980758834305636	90	Cluster16_Posterior	Cluster16	Posterior
1097	SPHKAP	1.22660996583029	6.85146903095755e-08	75	Cluster16_Posterior	Cluster16	Posterior
1098	SPON1	0.497303427759145	0.00479950168400067	61.3636363636364	Cluster16_Posterior	Cluster16	Posterior
1099	SRRM4	-0.605078293481994	0.00712147120061004	43.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1100	ST6GALNAC5	0.843810956654329	0.00486536564885351	87.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1101	STXBP5L	0.538923459227179	2.78365345311725e-07	97.7272727272727	Cluster16_Posterior	Cluster16	Posterior
1102	SUSD4	0.537410564708222	0.000419511408118539	78.1818181818182	Cluster16_Posterior	Cluster16	Posterior
1103	TAX1BP1	-0.351493050057744	0.0179480033620625	33.6363636363636	Cluster16_Anterior	Cluster16	Anterior
1104	TENM2	-0.489258594524073	0.000137798524756534	95.4545454545455	Cluster16_Anterior	Cluster16	Anterior
1105	TENM3	-0.77092315207637	3.26877695463045e-05	53.1818181818182	Cluster16_Anterior	Cluster16	Anterior
1106	THRB	-0.564097008441503	0.00696873359460567	61.8181818181818	Cluster16_Anterior	Cluster16	Anterior
1107	TIAM1	0.525635950271825	0.000268318428333702	92.2727272727273	Cluster16_Posterior	Cluster16	Posterior
1108	TLL1	0.796145763158619	2.83280422473067e-05	64.5454545454545	Cluster16_Posterior	Cluster16	Posterior
1109	TMEM178B	-0.594678477228537	0.0117963638164475	60	Cluster16_Anterior	Cluster16	Anterior
1110	TNNT2	0.325610932194698	0.00933964057675346	35.9090909090909	Cluster16_Posterior	Cluster16	Posterior
1111	TTC39C	0.555527240308205	0.0416432122325027	71.3636363636364	Cluster16_Posterior	Cluster16	Posterior
1112	UNC13C	0.63663142558557	0.0011031551574068	46.8181818181818	Cluster16_Posterior	Cluster16	Posterior
1113	WBSCR17	0.621885386763876	0.0381033086467389	87.7272727272727	Cluster16_Posterior	Cluster16	Posterior
1114	XKR4	-0.418499585406209	0.00729181062695438	74.0909090909091	Cluster16_Anterior	Cluster16	Anterior
1115	ZBTB20	0.60641924488083	4.84618258299707e-06	99.0909090909091	Cluster16_Posterior	Cluster16	Posterior
1116	ZFPM2	0.533931407832309	0.00202894496080135	93.6363636363636	Cluster16_Posterior	Cluster16	Posterior
1117	ZNF385B	-0.490918386947326	0.00308390857480136	26.8181818181818	Cluster16_Anterior	Cluster16	Anterior
1118	ZNF385D	-0.585433287186939	0.000327728625386957	25.9090909090909	Cluster16_Anterior	Cluster16	Anterior
1119	MDN1	-0.541688249744743	0.0149828448004056	35.7142857142857	Cluster17_Anterior	Cluster17	Anterior
1120	PRKG1	1.14700743722537	0.000143204450682904	25.7142857142857	Cluster17_Posterior	Cluster17	Posterior
1121	ASTN2	0.317306139777213	2.66986857741328e-07	76.9791666666667	Cluster2_Posterior	Cluster2	Posterior
1122	CACNA1E	0.326237408559345	1.62319859907653e-06	65.2083333333333	Cluster2_Posterior	Cluster2	Posterior
1123	CTNNA3	-0.334763665685242	6.0819905231508e-05	61.875	Cluster2_Anterior	Cluster2	Anterior
1124	ELOVL5	0.369494816167466	4.17371161837637e-11	39.6354166666667	Cluster2_Posterior	Cluster2	Posterior
1125	FAM155A	-0.369608702206849	0.00211794467393469	97.8645833333333	Cluster2_Anterior	Cluster2	Anterior
1126	FRAS1	0.339287464017515	7.63814263328757e-06	49.7916666666667	Cluster2_Posterior	Cluster2	Posterior
1127	HS6ST3	0.341339400562023	6.23130103365932e-07	84.1145833333333	Cluster2_Posterior	Cluster2	Posterior
1128	L3MBTL4	-0.432192984114744	5.19242344759871e-10	79.84375	Cluster2_Anterior	Cluster2	Anterior
1129	LDLRAD4	0.317066821685778	1.47328751838793e-07	80.625	Cluster2_Posterior	Cluster2	Posterior
1130	MSRA	0.378290415800783	1.7816990244117e-09	64.21875	Cluster2_Posterior	Cluster2	Posterior
1131	NCALD	0.312430253268894	8.48922224440046e-06	56.4583333333333	Cluster2_Posterior	Cluster2	Posterior
1132	NELL2	0.399209564016988	2.80240089357313e-08	68.2291666666667	Cluster2_Posterior	Cluster2	Posterior
1133	PDE10A	0.406620853681469	1.07354569657709e-10	65.9895833333333	Cluster2_Posterior	Cluster2	Posterior
1134	QKI	-0.326620200819776	7.80124180803324e-07	86.9791666666667	Cluster2_Anterior	Cluster2	Anterior
1135	RGS6	0.4100153051402	2.10071425194897e-05	70.2083333333333	Cluster2_Posterior	Cluster2	Posterior
1136	SPRED2	0.33469785386922	1.09672239037083e-11	33.90625	Cluster2_Posterior	Cluster2	Posterior
1137	ZBTB20	0.387489433120767	1.23077811251439e-06	74.6354166666667	Cluster2_Posterior	Cluster2	Posterior
1138	ADAM22	0.366503837839898	8.53308591573378e-05	73.1981981981982	Cluster3_Posterior	Cluster3	Posterior
1139	ADARB2	-0.356382425976585	7.49495117165086e-06	35.0788288288288	Cluster3_Anterior	Cluster3	Anterior
1140	ADGRL2	0.392105601336201	0.00051601030544544	75.7882882882883	Cluster3_Posterior	Cluster3	Posterior
1141	ADRA1A	0.635159334858608	6.01099781992466e-07	75.7882882882883	Cluster3_Posterior	Cluster3	Posterior
1142	ALDH1A2	0.846487913446704	1.06341866948771e-19	46.3400900900901	Cluster3_Posterior	Cluster3	Posterior
1143	ANO4	-0.321170674046433	0.00109609184702611	63.231981981982	Cluster3_Anterior	Cluster3	Anterior
1144	ARHGAP44	0.386666056450811	0.0001005374327513	73.1418918918919	Cluster3_Posterior	Cluster3	Posterior
1145	ASIC2	-0.550658525685087	7.73054258139336e-06	75.1689189189189	Cluster3_Anterior	Cluster3	Anterior
1146	CA10	0.375345626682917	0.00135497002729225	72.2972972972973	Cluster3_Posterior	Cluster3	Posterior
1147	CACNA1E	0.322575789185117	3.30248039481065e-05	86.036036036036	Cluster3_Posterior	Cluster3	Posterior
1148	CAMK1D	0.305539654221545	0.000320652973958885	86.9369369369369	Cluster3_Posterior	Cluster3	Posterior
1149	CAMK2B	0.400497162913553	3.14851834645314e-06	73.0855855855856	Cluster3_Posterior	Cluster3	Posterior
1150	CARNS1	-0.307913297280356	0.00124836301000785	38.6261261261261	Cluster3_Anterior	Cluster3	Anterior
1151	CCDC85A	0.369436398617866	0.00528007796578483	70.777027027027	Cluster3_Posterior	Cluster3	Posterior
1152	CDH12	-0.302008512260646	0.00184646049984897	47.1283783783784	Cluster3_Anterior	Cluster3	Anterior
1153	CDH8	0.394296135441644	0.000254166528641566	75.1689189189189	Cluster3_Posterior	Cluster3	Posterior
1154	CEP112	0.312715520256748	0.020221326114901	68.9189189189189	Cluster3_Posterior	Cluster3	Posterior
1155	CHRM3	-0.380534601655699	4.43930853894411e-07	29.5608108108108	Cluster3_Anterior	Cluster3	Anterior
1156	CLSTN2	0.602189155741516	2.69424062159097e-17	92.6801801801802	Cluster3_Posterior	Cluster3	Posterior
1157	CNTN4	-0.74107801660946	2.361883372668e-12	51.1824324324324	Cluster3_Anterior	Cluster3	Anterior
1158	CNTNAP5	-0.312728900920372	0.00184646049984897	76.295045045045	Cluster3_Anterior	Cluster3	Anterior
1159	CRYAB	-0.313190660698305	0.00193175436313266	30.518018018018	Cluster3_Anterior	Cluster3	Anterior
1160	CTNNA3	-0.359809052044442	7.99941142281693e-10	96.6779279279279	Cluster3_Anterior	Cluster3	Anterior
1161	DAPK1	0.398896228016727	0.000456519426068303	77.6463963963964	Cluster3_Posterior	Cluster3	Posterior
1162	DCC	0.442798933894003	0.000108438822088311	78.6599099099099	Cluster3_Posterior	Cluster3	Posterior
1163	DNM3	-0.314442783649786	2.21898428285613e-05	89.8648648648649	Cluster3_Anterior	Cluster3	Anterior
1164	DPF3	0.352916653277824	0.00145159133028334	61.204954954955	Cluster3_Posterior	Cluster3	Posterior
1165	DPP10	-0.437110016077211	0.00883963485827787	72.3536036036036	Cluster3_Anterior	Cluster3	Anterior
1166	EHBP1	0.314363615317166	0.0117758993715999	72.3536036036036	Cluster3_Posterior	Cluster3	Posterior
1167	ENOX1	-0.303306934920591	0.000469852932515144	70.3828828828829	Cluster3_Anterior	Cluster3	Anterior
1168	ERBB4	-0.518349139461487	1.22803731942913e-10	83.3333333333333	Cluster3_Anterior	Cluster3	Anterior
1169	ERC2	0.326692379537723	2.06685532635974e-08	93.2432432432432	Cluster3_Posterior	Cluster3	Posterior
1170	ESRRG	-0.332421538296265	0.000700440803866174	39.3581081081081	Cluster3_Anterior	Cluster3	Anterior
1171	FAM182B	0.334900174244919	0.00260078081395066	53.5472972972973	Cluster3_Posterior	Cluster3	Posterior
1172	FAM19A2	0.472717409300123	9.30835325077179e-06	84.3468468468468	Cluster3_Posterior	Cluster3	Posterior
1173	FBXO34	0.368126483026396	0.000328505567917017	63.8513513513513	Cluster3_Posterior	Cluster3	Posterior
1174	GALNT18	0.320445664249219	0.00679653406710393	80.518018018018	Cluster3_Posterior	Cluster3	Posterior
1175	GNA14	0.353461136972333	6.44240448651808e-06	37.3310810810811	Cluster3_Posterior	Cluster3	Posterior
1176	GPC5	-0.59947149114652	7.08134917190212e-17	31.1936936936937	Cluster3_Anterior	Cluster3	Anterior
1177	GRAMD1B	0.326219755543588	0.00776551988054067	73.8175675675676	Cluster3_Posterior	Cluster3	Posterior
1178	GRIP1	-0.519437726883924	7.35631308758922e-07	52.5337837837838	Cluster3_Anterior	Cluster3	Anterior
1179	GRM1	0.489653167218149	1.53943787856069e-05	75.1689189189189	Cluster3_Posterior	Cluster3	Posterior
1180	ICA1L	0.329040757146056	0.00212752576743548	62.1058558558559	Cluster3_Posterior	Cluster3	Posterior
1181	IQCJ-SCHIP1	-0.605822923684008	4.56979134761209e-09	67.9617117117117	Cluster3_Anterior	Cluster3	Anterior
1182	ITGA8	0.342542499446759	0.0138599622349354	60.7545045045045	Cluster3_Posterior	Cluster3	Posterior
1183	KCNH8	-0.345517106706098	6.11202122671311e-06	52.4211711711712	Cluster3_Anterior	Cluster3	Anterior
1184	KCNJ6	0.464378952526544	9.96265954010966e-06	73.0855855855856	Cluster3_Posterior	Cluster3	Posterior
1185	KCNK1	0.3621262734836	0.00601950346367701	64.9211711711712	Cluster3_Posterior	Cluster3	Posterior
1186	KCNQ3	0.363449012352375	1.57128631131259e-06	84.9099099099099	Cluster3_Posterior	Cluster3	Posterior
1187	KCNQ5	-0.409738614762432	0.00362377487389467	64.9774774774775	Cluster3_Anterior	Cluster3	Anterior
1188	KCTD16	0.472972579473642	3.75599789947968e-06	85.7545045045045	Cluster3_Posterior	Cluster3	Posterior
1189	KCTD8	-0.370322678455029	0.000161613544203093	34.1216216216216	Cluster3_Anterior	Cluster3	Anterior
1190	KIAA1211L	0.33863542788993	0.000547674049416827	74.6058558558559	Cluster3_Posterior	Cluster3	Posterior
1191	KLF12	0.418386719994407	6.85644979168318e-05	58.8963963963964	Cluster3_Posterior	Cluster3	Posterior
1192	KSR1	0.347582507235515	3.09200303248064e-05	40.7657657657658	Cluster3_Posterior	Cluster3	Posterior
1193	LDB3	-0.310083985604652	0.000421798252679675	35.472972972973	Cluster3_Anterior	Cluster3	Anterior
1194	LMO3	0.358824647913715	0.000408856007122157	45.2702702702703	Cluster3_Posterior	Cluster3	Posterior
1195	LRP2	-0.354041782337547	0.00121305206791537	32.545045045045	Cluster3_Anterior	Cluster3	Anterior
1196	LYPD6B	0.328747795070987	2.02538318456569e-06	41.9481981981982	Cluster3_Posterior	Cluster3	Posterior
1197	MAML2	0.371008856171795	2.1797358054135e-05	81.8130630630631	Cluster3_Posterior	Cluster3	Posterior
1198	MARCH1	-0.406161340858498	7.54988216132191e-07	87.1621621621622	Cluster3_Anterior	Cluster3	Anterior
1199	MBP	-0.392705136879783	2.4571172663867e-06	94.481981981982	Cluster3_Anterior	Cluster3	Anterior
1200	MCTP1	0.374530304223277	6.69005552401068e-05	83.277027027027	Cluster3_Posterior	Cluster3	Posterior
1201	MGAT4C	-0.319105370446697	8.69944779522565e-06	27.4211711711712	Cluster3_Anterior	Cluster3	Anterior
1202	MMD2	0.342109601565706	3.09200303248064e-05	35.1351351351351	Cluster3_Posterior	Cluster3	Posterior
1203	MOB3B	-0.312578123219008	0.00316219621621927	46.0022522522522	Cluster3_Anterior	Cluster3	Anterior
1204	MOBP	-0.352050281425359	0.000421798252679675	60.0225225225225	Cluster3_Anterior	Cluster3	Anterior
1205	MYO16	-0.305174170522894	0.000328505567917017	40.8783783783784	Cluster3_Anterior	Cluster3	Anterior
1206	NBEA	0.321290038621709	1.91072322604629e-09	93.3558558558559	Cluster3_Posterior	Cluster3	Posterior
1207	NELL2	0.405762599666486	2.0838635642841e-06	88.795045045045	Cluster3_Posterior	Cluster3	Posterior
1208	NKAIN3	0.408221256433016	0.00297204453531957	81.4189189189189	Cluster3_Posterior	Cluster3	Posterior
1209	NPTXR	0.375757881620989	4.03586419789072e-05	46.509009009009	Cluster3_Posterior	Cluster3	Posterior
1210	NR3C2	0.386602258585633	0.000958935699220542	70.213963963964	Cluster3_Posterior	Cluster3	Posterior
1211	NRG1	-0.513838710489384	5.5097772351947e-06	59.2342342342342	Cluster3_Anterior	Cluster3	Anterior
1212	NRG3	0.31643811561041	1.61214263766052e-14	98.9864864864865	Cluster3_Posterior	Cluster3	Posterior
1213	NRP1	0.388621692600104	0.000174667067231438	69.5382882882883	Cluster3_Posterior	Cluster3	Posterior
1214	OXR1	-0.307405600649361	0.000764175394670411	68.1306306306306	Cluster3_Anterior	Cluster3	Anterior
1215	PARD3	0.521839609417867	9.20081917976347e-09	81.9256756756757	Cluster3_Posterior	Cluster3	Posterior
1216	PCBP3	0.717289897824809	1.53058501722638e-12	64.6959459459459	Cluster3_Posterior	Cluster3	Posterior
1217	PCDH7	-0.531619696832574	2.36665204957386e-07	67.3423423423423	Cluster3_Anterior	Cluster3	Anterior
1218	PDZD2	0.319774812232153	0.00928423400441252	63.4572072072072	Cluster3_Posterior	Cluster3	Posterior
1219	PGBD5	0.305035156244704	0.0283132931548963	69.2004504504504	Cluster3_Posterior	Cluster3	Posterior
1220	PLXNA4	0.461898215160242	2.06685532635974e-08	82.0945945945946	Cluster3_Posterior	Cluster3	Posterior
1221	PPFIA2	0.320216768868397	1.02377372386461e-07	95.2702702702703	Cluster3_Posterior	Cluster3	Posterior
1222	PPM1E	0.529378171641076	2.45775519636822e-23	93.018018018018	Cluster3_Posterior	Cluster3	Posterior
1223	PRB2	0.331697694443772	0.000254166528641566	41.9481981981982	Cluster3_Posterior	Cluster3	Posterior
1224	PRKCE	0.383214608107756	9.61899090477914e-12	87.6126126126126	Cluster3_Posterior	Cluster3	Posterior
1225	PTPRD	-0.385555051984252	1.69481885505869e-14	98.4797297297297	Cluster3_Anterior	Cluster3	Anterior
1226	PTPRG	-0.38234809995525	0.000497554167343271	57.0382882882883	Cluster3_Anterior	Cluster3	Anterior
1227	PTPRO	0.303141977047932	0.0209354531112162	59.9662162162162	Cluster3_Posterior	Cluster3	Posterior
1228	RALGPS2	0.39644965134857	7.47328264947748e-05	59.1216216216216	Cluster3_Posterior	Cluster3	Posterior
1229	RALYL	-0.448763122151972	0.000408856007122157	57.3198198198198	Cluster3_Anterior	Cluster3	Anterior
1230	RFX3	0.458039510498414	9.79787628636039e-05	81.8130630630631	Cluster3_Posterior	Cluster3	Posterior
1231	RGS12	-0.313501897383317	0.00043367339733965	28.7162162162162	Cluster3_Anterior	Cluster3	Anterior
1232	RGS6	0.703155371923368	6.62624260041699e-11	63.6824324324324	Cluster3_Posterior	Cluster3	Posterior
1233	ROBO1	-0.323990487015481	0.00226146386465692	57.9954954954955	Cluster3_Anterior	Cluster3	Anterior
1234	ROBO2	-0.587125567823537	5.87693944750057e-08	77.3648648648649	Cluster3_Anterior	Cluster3	Anterior
1235	RYR3	-0.412731424660607	2.361883372668e-12	32.9391891891892	Cluster3_Anterior	Cluster3	Anterior
1236	SCART1	0.600582566886317	1.61214263766052e-14	45.3828828828829	Cluster3_Posterior	Cluster3	Posterior
1237	SEMA5A	0.726866223461703	3.08432946248762e-15	84.6283783783784	Cluster3_Posterior	Cluster3	Posterior
1238	SHISA6	0.571465812434783	2.44956840444803e-07	78.5472972972973	Cluster3_Posterior	Cluster3	Posterior
1239	SIPA1L3	0.720718358509425	6.02899571305141e-21	80.9121621621622	Cluster3_Posterior	Cluster3	Posterior
1240	SLC24A3	0.603767276521022	1.61214263766052e-14	78.0968468468468	Cluster3_Posterior	Cluster3	Posterior
1241	SLC35F3	0.692492573314328	3.09009392521701e-19	79.3355855855856	Cluster3_Posterior	Cluster3	Posterior
1242	SLC47A1	0.385755087555729	9.11342833258836e-07	54.1103603603604	Cluster3_Posterior	Cluster3	Posterior
1243	SLC8A1	-0.379562538020379	0.000246203952206853	76.463963963964	Cluster3_Anterior	Cluster3	Anterior
1244	SLIT1	0.379964110682202	0.000291689695799001	68.2995495495496	Cluster3_Posterior	Cluster3	Posterior
1245	SLIT3	0.333565817914932	0.00675520829366829	84.6846846846847	Cluster3_Posterior	Cluster3	Posterior
1246	SNTG1	0.321581132418053	0.000547674049416827	83.8400900900901	Cluster3_Posterior	Cluster3	Posterior
1247	SOX5	-0.43667663142656	3.26551958921891e-07	26.0135135135135	Cluster3_Anterior	Cluster3	Anterior
1248	SPECC1	0.30435969001278	1.56507743107209e-06	86.4301801801802	Cluster3_Posterior	Cluster3	Posterior
1249	SPHKAP	0.529684303851305	1.36436167652691e-07	74.6621621621622	Cluster3_Posterior	Cluster3	Posterior
1250	SSBP2	-0.343051234388559	0.00179546420499571	52.1959459459459	Cluster3_Anterior	Cluster3	Anterior
1251	ST6GALNAC5	0.518313997895704	4.69389962590453e-05	88.6261261261261	Cluster3_Posterior	Cluster3	Posterior
1252	STXBP5L	0.427174666508181	3.45622153938036e-19	96.7905405405405	Cluster3_Posterior	Cluster3	Posterior
1253	SUSD4	0.422854815545812	2.4571172663867e-06	71.7342342342342	Cluster3_Posterior	Cluster3	Posterior
1254	SYNPR	0.410531658748477	0.000328505567917017	77.5900900900901	Cluster3_Posterior	Cluster3	Posterior
